ID,Total Pop,Devation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"51B",42947,0.0085,0.605,0.3344,0.0606,34236,0.646,0.354,0.1206,0.1291,0.0813,0.0244,0.0015,
"52A",42994,0.0096,0.5856,0.3569,0.0575,34031,0.7034,0.2966,0.0617,0.1217,0.0936,0.0171,0.0016,
"52B",42343,-0.0057,0.5934,0.3607,0.046,32848,0.8054,0.1946,0.0403,0.0526,0.0848,0.0121,0.0012,
"53A",42491,-0.0022,0.5596,0.3892,0.0512,33593,0.7656,0.2344,0.1026,0.0676,0.0441,0.0208,0.0014,
"53B",42507,-0.0018,0.5388,0.3826,0.0787,32434,0.7553,0.2447,0.1065,0.0644,0.0435,0.0263,0.0016,
"54A",42992,0.0095,0.4941,0.4436,0.0623,31006,0.6705,0.3295,0.096,0.0862,0.1225,0.0227,0.0017,
"54B",42898,0.0073,0.4085,0.541,0.0505,31631,0.8528,0.1472,0.0358,0.027,0.0482,0.0284,0.0014,
"55A",42831,0.0058,0.5136,0.431,0.0553,31402,0.733,0.267,0.0589,0.0902,0.0966,0.0163,0.0023,
"55B",42359,-0.0053,0.5618,0.382,0.0562,32888,0.678,0.322,0.105,0.1403,0.0583,0.0171,0.002,
"56A",42750,0.0039,0.5635,0.3821,0.0545,32571,0.7347,0.2653,0.0753,0.0913,0.0758,0.0166,0.0019,
"56B",42333,-0.0059,0.5291,0.4235,0.0473,30756,0.8185,0.1815,0.04,0.0516,0.0707,0.0143,0.0013,
"57A",42321,-0.0062,0.3963,0.5607,0.043,30379,0.868,0.132,0.0392,0.0298,0.0406,0.0135,0.001,
"57B",42406,-0.0042,0.463,0.4868,0.0502,30163,0.8133,0.1867,0.0454,0.0475,0.072,0.0136,0.0008,
"58A",42949,0.0085,0.5278,0.4278,0.0445,33403,0.8413,0.1587,0.07,0.0227,0.0392,0.0129,0.0008,
"58B",42496,-0.0021,0.4052,0.542,0.0528,30894,0.8827,0.1173,0.0308,0.0278,0.0359,0.0141,0.0012,
"59A",42430,-0.0037,0.7775,0.1373,0.0852,29983,0.3836,0.6164,0.1076,0.3702,0.1116,0.0441,0.002,
"59B",42494,-0.0022,0.813,0.1293,0.0577,33705,0.5242,0.4758,0.0641,0.3013,0.0914,0.0289,0.0018,
"60A",42800,0.005,0.8102,0.1306,0.0592,36139,0.735,0.265,0.0827,0.1032,0.0511,0.0303,0.0014,
"60B",42169,-0.0098,0.8238,0.1142,0.0619,38283,0.6016,0.3984,0.0495,0.1535,0.1819,0.0144,0.0013,
"61A",42219,-0.0086,0.8242,0.1274,0.0484,38275,0.7105,0.2895,0.0548,0.1465,0.0662,0.0227,0.0018,
"61B",42825,0.0056,0.841,0.1208,0.0382,35272,0.8446,0.1554,0.0409,0.0475,0.0462,0.0153,0.0013,
"62A",42714,0.003,0.8725,0.0667,0.0608,34851,0.4949,0.5051,0.1648,0.2683,0.0446,0.044,0.0013,
"62B",42527,-0.0014,0.8717,0.0754,0.053,31703,0.4865,0.5135,0.2007,0.2279,0.038,0.0671,0.002,
"63A",42332,-0.006,0.8589,0.0976,0.0435,34257,0.6931,0.3069,0.0813,0.1564,0.0384,0.0335,0.0015,
"63B",42292,-0.0069,0.8174,0.1421,0.0404,32769,0.8149,0.1851,0.0518,0.0751,0.0348,0.0199,0.0017,
"64A",42372,-0.005,0.8058,0.147,0.0472,36079,0.8199,0.1801,0.043,0.0666,0.0495,0.0144,0.0015,
"64B",42650,0.0015,0.7699,0.1848,0.0453,34879,0.7803,0.2197,0.0464,0.1066,0.0449,0.019,0.0016,
"65A",42216,-0.0087,0.7937,0.135,0.0714,29767,0.3415,0.6585,0.0857,0.3254,0.2313,0.0301,0.0022,
"65B",42608,0.0005,0.7279,0.2016,0.0705,34074,0.616,0.384,0.1499,0.1461,0.0654,0.0337,0.0019,
"66A",42166,-0.0099,0.7856,0.1649,0.0495,35129,0.715,0.285,0.0442,0.12,0.0978,0.0198,0.0019,
"66B",42184,-0.0094,0.7535,0.1764,0.07,29692,0.4185,0.5815,0.0888,0.185,0.29,0.0294,0.0016,
"67A",42235,-0.0082,0.6966,0.2168,0.0866,29013,0.3494,0.6506,0.1243,0.1576,0.3496,0.0326,0.002,
"67B",42814,0.0054,0.706,0.2154,0.0786,30654,0.4139,0.5861,0.113,0.1881,0.2672,0.0284,0.0025,
"",42586,0.0196,0.5169,0.4319,0.0512,32754,0.7995,0.2005,0.0498,0.0681,0.055,0.0238,0.0014,
