candidate_id,state_abbreviation,congressional_district,candidate_party,voteshare,final_voteshare,state_abbreviation,congressional_district,race_total_for,race_total_against,race_total_cands,disbursement,ind_support,ind_oppose,party_expenditures,candidate_diff_spend,result_vs_forecast
"H8NC09131","NC",9,"Republican",47.67,49.4,"NC",9,5605019.0,2968605.0,3,0.0,0.0,0.0,3900,0.17357916558972028,1.7299999999999969
"H6ME01207","ME",1,"Republican",34.75,32.4,"ME",1,1538462.0,0.0,3,72093.0,51.0,0.0,0,4.689358593192422e-2,-2.3500000000000014
"H8IN01096","IN",1,"Republican",31.05,34.9,"IN",1,876152.0,0.0,2,0.0,0.0,0.0,0,0.0,3.849999999999998
"H2NC11080","NC",11,"Republican",59.74,59.2,"NC",11,1282413.0,2502.0,3,338612.0,5018.0,0.0,0,0.26840763785931365,-0.5399999999999991
"H6CA30185","CA",30,"Republican",23.35,26.6,"CA",30,552185.0,0.0,2,0.0,0.0,0.0,0,0.0,3.25
"H2CA43245","CA",41,"Democrat",67.52,64.8,"CA",41,1258112.0,0.0,2,317885.0,5988.0,0.0,0,0.25742779657137044,-2.719999999999999
"H4NC06052","NC",6,"Republican",55.69,56.6,"NC",6,889576.0,862.0,2,135787.0,0.0,0.0,0,0.15346267791805832,0.9100000000000037
"H8IL04175","IL",4,"Republican",14.86,13.4,"IL",4,869823.0,0.0,2,64.0,0.0,0.0,0,7.357818774624263e-5,-1.459999999999999
"H2OK02083","OK",2,"Republican",65.7,65.0,"OK",2,1840091.0,862.0,2,179032.0,0.0,0.0,0,9.771786677878251e-2,-0.7000000000000028
"H8CA09144","CA",9,"Republican",36.12,43.5,"CA",9,1218777.0,0.0,2,56287.0,0.0,0.0,0,4.618318199309636e-2,7.380000000000003
"H0AL02087","AL",2,"Republican",58.77,61.5,"AL",2,3303979.0,938.0,2,166042.0,27.0,39.0,0,5.052108721641119e-2,2.729999999999997
"H8PA15245","PA",7,"Republican",42.04,43.5,"PA",7,925510.0,3195919.0,3,268435.0,37875.0,2831950.0,6583,0.12007425094548517,1.4600000000000009
"H8TN01079","TN",1,"Democrat",24.32,21.0,"TN",1,735075.0,0.0,3,104792.0,0.0,0.0,0,0.14255960276162297,-3.3200000000000003
"H8FL27086","FL",25,"Democrat",46.33,39.5,"FL",25,3824441.0,339658.0,2,1189605.0,20274.0,0.0,0,0.372118194115942,-6.829999999999998
"H8OK04094","OK",4,"Democrat",31.06,33.0,"OK",4,2292204.0,862.0,3,249.0,0.0,0.0,0,2.965461962281068e-4,1.9400000000000013
"H8PA07200","PA",5,"Democrat",65.93,63.2,"PA",5,1930131.0,89.0,2,366419.0,173244.0,89.0,0,0.2795862647781082,-2.730000000000004
"H8SC03070","SC",3,"Democrat",35.28,31.0,"SC",3,878744.0,862.0,3,82000.0,78.0,0.0,0,9.380222508714128e-2,-4.280000000000001
"H8TX31058","TX",31,"Democrat",44.32,47.7,"TX",31,5881108.0,316257.0,3,2995277.0,9336.0,993.0,0,0.5102563750884449,3.3800000000000026
"H2PA17079","PA",8,"Democrat",55.21,54.6,"PA",8,4400992.0,1112822.0,2,1353071.0,122252.0,1112822.0,0,0.2675685106534243,-0.6099999999999994
"H6FL01119","FL",1,"Republican",69.17,67.1,"FL",1,1245917.0,19862.0,2,562182.0,89400.0,15000.0,0,0.5186086986748871,-2.0700000000000074
"H8MI06155","MI",6,"Democrat",44.27,45.7,"MI",6,5855778.0,2833737.0,2,547712.0,323654.0,126047.0,94000,0.4226997709308287,1.4299999999999997
"H8MI01149","MI",1,"Democrat",45.33,43.7,"MI",1,2548712.0,218062.0,2,630373.0,85.0,0.0,0,0.30668207811696946,-1.6299999999999955
"H8NY11113","NY",11,"Democrat",45.44,52.8,"NY",11,7864320.0,393487.0,3,2131739.0,296712.0,0.0,0,0.3179045598910219,7.359999999999999
"H4CA23011","CA",43,"Democrat",79.38,77.7,"CA",43,2087487.0,781637.0,2,596272.0,9827.0,585214.0,0,0.27970976507115064,-1.6799999999999926
"H8IN02169","IN",2,"Democrat",44.34,45.2,"IN",2,6722998.0,61794.0,2,2941598.0,1036.0,950.0,0,0.44267797745310394,0.8599999999999994
"H2UT04023","UT",4,"Republican",52.65,49.9,"UT",4,9920824.0,1488434.0,2,1989613.0,1106586.0,1122553.0,95000,0.31177137023284074,-2.75
"H2TX26093","TX",26,"Republican",63.07,59.4,"TX",26,2294544.0,862.0,3,164493.0,1201.0,0.0,0,7.237281770632298e-2,-3.6700000000000017
"H8TX27049","TX",27,"Republican",60.23,60.3,"TX",27,1811492.0,0.0,2,83547.0,5070.0,0.0,0,4.891934383370172e-2,7.000000000000028e-2
"H8MS03125","MS",3,"Republican",58.88,62.7,"MS",3,815786.0,0.0,3,161821.0,0.0,0.0,0,0.1983620704449451,3.8200000000000003
"H4TX10093","TX",10,"Republican",57.22,51.1,"TX",10,2457054.0,7512.0,3,635553.0,1172.0,0.0,0,0.25987577528863093,-6.119999999999997
"H8MS03216","MS",3,"Democrat",37.76,36.3,"MS",3,815786.0,0.0,3,0.0,0.0,0.0,0,0.0,-1.4600000000000009
"H2OH03067","OH",10,"Republican",54.78,55.9,"OH",10,2430412.0,13636.0,3,466940.0,763.0,0.0,0,0.19415371547530982,1.1199999999999974
"H8FL06148","FL",6,"Republican",53.87,56.3,"FL",6,9863798.0,1523994.0,2,941407.0,3949671.0,684938.0,0,0.5031821796534394,2.4299999999999997
"H8TX19111","TX",19,"Democrat",24.37,24.8,"TX",19,1000985.0,862.0,2,18962.0,0.0,0.0,0,1.9787452575093803e-2,0.4299999999999997
"H4MI08135","MI",8,"Republican",48.72,46.8,"MI",8,1.8140885e7,1.6076179e7,2,1880986.0,1599935.0,7214167.0,95000,0.3635008836526711,-1.9200000000000017
"H4IL12060","IL",12,"Republican",48.93,51.6,"IL",12,6682624.0,6128810.0,3,1596517.0,67138.0,3231884.0,0,0.24291722534729523,2.6700000000000017
"H8CO06138","CO",6,"Republican",47.15,42.9,"CO",6,1.5074614e7,1.6736591e7,2,2355600.0,2214057.0,1.3770894e7,95000,0.23986372097504638,-4.25
"H6WI08155","WI",8,"Republican",60.75,63.7,"WI",8,2502759.0,862.0,2,901244.0,88089.0,0.0,0,0.3955051503402472,2.950000000000003
"H6LA04138","LA",4,"Republican",61.38,64.2,"LA",4,863353.0,862.0,3,374557.0,4022.0,0.0,0,0.43855984911162155,2.8200000000000003
"H4PA03117","PA",16,"Republican",55.39,51.6,"PA",16,2771852.0,951.0,3,0.0,491.0,0.0,0,3.485642506878419e-4,-3.789999999999999
"H8CA49058","CA",49,"Democrat",53.37,56.4,"CA",49,1.0356707e7,5182048.0,2,2623679.0,1221953.0,743.0,89000,0.5866581331644652,3.030000000000001
"H8FL07062","FL",7,"Republican",41.88,42.3,"FL",7,3962190.0,901428.0,2,658165.0,491.0,813548.0,0,0.1534939627248686,0.4199999999999946
"H0IL05096","IL",5,"Democrat",74.84,76.7,"IL",5,1183318.0,0.0,2,110731.0,36.0,0.0,0,9.360712843039656e-2,1.8599999999999994
"H2AL03032","AL",3,"Republican",61.97,63.8,"AL",3,1997668.0,862.0,2,819482.0,0.0,0.0,0,0.4104736981681536,1.8299999999999983
"H8TX10110","TX",10,"Democrat",39.91,46.8,"TX",10,2457054.0,7512.0,3,154180.0,36638.0,0.0,0,7.89485856739077e-2,6.890000000000001
"H8ID02064","ID",2,"Republican",62.87,60.7,"ID",2,1226726.0,862.0,2,163398.0,0.0,0.0,0,0.1338071079222019,-2.1699999999999946
"H8CA01109","CA",5,"Democrat",79.94,79.0,"CA",5,2207837.0,0.0,2,403254.0,103.0,0.0,0,0.18269328759324172,-0.9399999999999977
"H8NJ11142","NJ",11,"Democrat",50.84,56.8,"NJ",11,1.2243833e7,2924887.0,2,4542676.0,3939020.0,0.0,90000,0.7579138516631595,5.959999999999994
"H8LA03094","LA",3,"Democrat",13.57,17.8,"LA",3,1367182.0,862.0,7,125636.0,0.0,0.0,0,9.194124360522518e-2,4.23
"H4CA45097","CA",45,"Republican",49.6,47.9,"CA",45,2.0501219e7,1.3215495e7,2,4274817.0,328737.0,7799566.0,95000,0.2999842452025426,-1.7000000000000028
"H0AL05163","AL",5,"Republican",63.05,61.1,"AL",5,1604741.0,862.0,2,93403.0,4024.0,0.0,0,6.121625333285999e-2,-1.9499999999999957
"H0VA09055","VA",9,"Republican",60.84,65.2,"VA",9,1812466.0,862.0,2,303190.0,4021.0,0.0,0,0.16989369821675945,4.359999999999999
"H8CA53084","CA",53,"Republican",31.03,31.0,"CA",53,536079.0,0.0,2,48571.0,0.0,0.0,0,9.060418333864971e-2,-3.0000000000001137e-2
"H8CA05035","CA",12,"Democrat",90.29,86.8,"CA",12,8522813.0,1994682.0,2,1333619.0,103.0,1826045.0,0,0.142843804537107,-3.490000000000009
"H8FL06098","FL",6,"Democrat",46.13,43.7,"FL",6,9863798.0,1523994.0,2,1768301.0,1676243.0,752758.0,90000,0.37810490391816076,-2.4299999999999997
"H6CA44103","CA",44,"Democrat",72.64,68.3,"CA",44,955012.0,0.0,2,258952.0,36.0,0.0,0,0.2711882154360364,-4.340000000000003
"H8NY10099","NY",10,"Republican",19.88,18.8,"NY",10,2108973.0,0.0,2,35243.0,0.0,0.0,0,1.671097733351731e-2,-1.0799999999999983
"H8NY27176","NY",27,"Democrat",42.35,48.5,"NY",27,2715873.0,12306.0,3,405565.0,147581.0,0.0,0,0.20500817578318725,6.149999999999999
"H6FL02208","FL",2,"Republican",65.73,67.4,"FL",2,1275751.0,862.0,2,299975.0,0.0,0.0,49276,0.27425147636754443,1.6700000000000017
"H8AZ03159","AZ",3,"Republican",30.5,36.1,"AZ",3,795275.0,0.0,2,46929.0,0.0,0.0,15000,7.787117663701236e-2,5.600000000000001
"H6IL11133","IL",11,"Republican",32.36,36.2,"IL",11,1719586.0,0.0,2,130188.0,0.0,0.0,0,7.570892063554832e-2,3.8400000000000034
"H8FL22061","FL",22,"Republican",34.99,38.0,"FL",22,1392477.0,0.0,2,32254.0,0.0,0.0,0,2.3163039676777426e-2,3.009999999999998
"H8NY20056","NY",17,"Democrat",80.51,87.9,"NY",17,1250509.0,0.0,2,137027.0,7763.0,0.0,0,0.11578485240809942,7.390000000000001
"H4CA35031","CA",35,"Democrat",73.6,69.4,"CA",35,687100.0,0.0,2,85841.0,36.0,0.0,0,0.12498471838160384,-4.199999999999989
"H6CA44145","CA",43,"Republican",20.62,22.3,"CA",43,2087487.0,781637.0,2,395170.0,0.0,0.0,0,0.4101624746786824,1.6799999999999997
"H8CA52102","CA",52,"Republican",35.45,36.2,"CA",52,2356727.0,0.0,2,80812.0,0.0,0.0,0,3.428992836251293e-2,0.75
"H8RI01100","RI",1,"Republican",28.85,33.1,"RI",1,1763292.0,0.0,2,0.0,0.0,0.0,0,0.0,4.25
"H4NC10047","NC",10,"Republican",61.74,59.3,"NC",10,3747636.0,862.0,2,659820.0,0.0,0.0,0,0.1762524616526406,-2.440000000000005
"H0AZ01259","AZ",4,"Republican",64.17,68.2,"AZ",4,726506.0,862.0,3,246761.0,12256.0,0.0,0,0.35669427305023044,4.030000000000001
"H2CA08164","CA",8,"Republican",60.6,60.0,"CA",8,1915284.0,27900.0,2,594286.0,0.0,16344.0,0,0.31177798911477245,-0.6000000000000014
"H8NY21203","NY",20,"Democrat",68.9,66.1,"NY",20,990618.0,0.0,2,161671.0,0.0,0.0,0,0.16320216269036097,-2.8000000000000114
"H8KS02173","KS",2,"Democrat",47.24,46.4,"KS",2,1.0362013e7,9387106.0,3,2357600.0,2381493.0,3252060.0,67535,0.3987089753218865,-0.8400000000000034
"H8NJ01259","NJ",1,"Republican",29.48,33.3,"NJ",1,1354799.0,0.0,2,5324.0,0.0,0.0,0,3.929734226257918e-3,3.8199999999999967
"H4MI04118","MI",10,"Republican",61.25,60.3,"MI",10,720669.0,862.0,2,451657.0,907.0,0.0,0,0.6284220636396773,-0.9500000000000028
"H8NE03095","NE",3,"Democrat",29.3,23.3,"NE",3,1713142.0,862.0,2,33771.0,0.0,0.0,0,2.0205903836863857e-2,-6.0
"H8KY01074","KY",1,"Democrat",32.75,31.4,"KY",1,370292.0,862.0,2,20519.0,1095.0,0.0,0,6.05570733442183e-2,-1.3500000000000014
"H6NC12089","NC",12,"Republican",29.35,27.0,"NC",12,468033.0,0.0,2,0.0,0.0,0.0,0,0.0,-2.3500000000000014
"H8PA05295","PA",5,"Republican",34.07,36.8,"PA",5,1930131.0,89.0,2,305504.0,0.0,0.0,0,0.1583202950958958,2.729999999999997
"H8NY01155","NY",1,"Democrat",43.13,46.4,"NY",1,8966401.0,780606.0,3,1851732.0,522688.0,175000.0,0,0.27467129140258134,3.269999999999996
"H2CA31125","CA",31,"Democrat",63.03,58.7,"CA",31,3699483.0,0.0,2,986488.0,18099.0,0.0,0,0.27154794332072885,-4.329999999999998
"H2NY03089","NY",2,"Republican",54.69,53.3,"NY",2,3111054.0,0.0,2,993774.0,0.0,0.0,0,0.3194332210241288,-1.3900000000000006
"H8TX22107","TX",22,"Republican",54.92,51.4,"TX",22,2868105.0,64053.0,2,380355.0,1061.0,63191.0,0,0.13037428405972665,-3.520000000000003
"H2TX03126","TX",32,"Republican",52.25,45.8,"TX",32,1.0823385e7,1.7074358e7,3,1815601.0,2219977.0,1.2347924e7,0,0.22936604584822506,-6.450000000000003
"H8MN08043","MN",8,"Republican",48.28,50.7,"MN",8,6259310.0,1.0526239e7,3,717408.0,187705.0,1397692.0,94888,0.33149195775485213,2.4200000000000017
"H8MA09046","MA",9,"Republican",37.92,40.5,"MA",9,1327696.0,0.0,2,318979.0,0.0,0.0,1000,0.24100321157855412,2.5799999999999983
"H6OR04047","OR",4,"Democrat",59.49,56.0,"OR",4,1213582.0,0.0,3,347456.0,104.0,0.0,0,0.2863918548561201,-3.490000000000002
"H6IL06117","IL",6,"Republican",51.49,46.4,"IL",6,1.2575484e7,1.3448336e7,2,3853743.0,733249.0,1.058501e7,95000,0.28993890981416254,-5.090000000000003
"H8AL05190","AL",5,"Democrat",36.95,38.9,"AL",5,1604741.0,862.0,2,282053.0,0.0,0.0,0,0.17620482771893176,1.9499999999999957
"H4IN01012","IN",1,"Democrat",68.95,65.1,"IN",1,876152.0,0.0,2,172600.0,67.0,0.0,0,0.19707425195628156,-3.8500000000000085
"H6VT00160","VT",0,"Democrat",77.01,69.2,"VT",0,784476.0,0.0,2,226264.0,104.0,0.0,0,0.2885594970400624,-7.810000000000002
"H8CO02251","CO",2,"Republican",33.06,33.6,"CO",2,1109100.0,0.0,2,29038.0,0.0,0.0,0,2.618158867550266e-2,0.5399999999999991
"H6TN01388","TN",1,"Republican",72.46,77.1,"TN",1,735075.0,0.0,3,231543.0,1565.0,0.0,0,0.31712138217188723,4.640000000000001
"H8TX29094","TX",29,"Republican",25.23,23.9,"TX",29,114996.0,0.0,3,31886.0,0.0,0.0,0,0.27727920971164216,-1.3300000000000018
"H8NC11103","NC",11,"Democrat",37.45,38.7,"NC",11,1282413.0,2502.0,3,182315.0,0.0,0.0,0,0.14286236832786606,1.25
"H6WA07458","WA",7,"Democrat",83.86,83.6,"WA",7,1760384.0,0.0,2,530724.0,2492.0,0.0,0,0.3028975496255362,-0.2600000000000051
"H6IL08147","IL",8,"Democrat",67.52,66.0,"IL",8,1994440.0,0.0,2,866788.0,103.0,0.0,0,0.434653837668719,-1.519999999999996
"H4LA05221","LA",5,"Republican",62.78,66.5,"LA",5,1009080.0,862.0,2,476590.0,0.0,0.0,0,0.4727519006041931,3.719999999999999
"H8SC05158","SC",5,"Republican",57.23,57.1,"SC",5,4140756.0,806622.0,3,40554.0,7384.0,0.0,0,9.120972765776135e-2,-0.12999999999999545
"H8WI01123","WI",1,"Democrat",46.26,42.3,"WI",1,8.9952573e7,2208737.0,3,2680191.0,591129.0,2194861.0,90000,3.6547418868069476e-2,-3.960000000000001
"H0IL14080","IL",14,"Republican",52.59,47.5,"IL",14,7364228.0,5160075.0,2,787126.0,11170.0,3705834.0,91196,0.18713480502667493,-5.090000000000003
"H8MS01145","MS",1,"Democrat",36.06,32.3,"MS",1,1055081.0,862.0,3,54923.0,0.0,0.0,0,5.242139016973454e-2,-3.760000000000005
"H2TX14149","TX",14,"Republican",58.15,59.2,"TX",14,764539.0,862.0,3,112121.0,5292.0,0.0,0,0.15396373926869705,1.0500000000000043
"H2AZ07070","AZ",3,"Democrat",69.5,63.9,"AZ",3,795275.0,0.0,2,245773.0,7760.0,0.0,23931,0.3488906353148282,-5.600000000000001
"H2CA36439","CA",36,"Democrat",62.58,58.7,"CA",36,3425686.0,6900.0,2,1027180.0700000001,23770.0,6900.0,0,0.3061686058266275,-3.8799999999999955
"H8MO04071","MO",4,"Democrat",35.1,32.7,"MO",4,1287704.0,862.0,3,153913.0,36.0,0.0,0,0.11980760007636396,-2.3999999999999986
"H8TN02176","TN",2,"Democrat",31.48,33.1,"TN",2,1031644.0,0.0,2,152595.0,587.0,0.0,0,0.1484833915575528,1.620000000000001
"H8NY26137","NY",26,"Republican",26.83,26.9,"NY",26,885770.0,0.0,2,0.0,0.0,0.0,0,0.0,7.000000000000028e-2
"H6TX34031","TX",34,"Republican",32.16,40.0,"TX",34,908279.0,0.0,2,29521.0,0.0,0.0,0,3.2502127650204396e-2,7.840000000000003
"H2NC08185","NC",8,"Republican",55.01,55.4,"NC",8,2560027.0,862.0,2,792806.0,5000.0,0.0,0,0.3118713852884682,0.39000000000000057
"H8NJ10110","NJ",6,"Republican",31.88,36.4,"NJ",6,1565380.0,0.0,2,42557.0,759.0,0.0,0,2.767123637710971e-2,4.52
"H8WV03048","WV",3,"Democrat",44.14,43.6,"WV",3,3714097.0,5207224.0,2,1530133.0,29257.0,1892630.0,90000,0.5564180461615494,-0.5399999999999991
"H8MD07083","MD",7,"Republican",20.17,21.7,"MD",7,1081333.0,0.0,3,5484.0,0.0,0.0,0,5.0715182094692385e-3,1.5299999999999976
"H2GA12121","GA",12,"Republican",59.33,59.5,"GA",12,1197783.0,862.0,2,458600.0,0.0,0.0,0,0.3833178297160544,0.1700000000000017
"H0AR01083","AR",1,"Republican",61.99,68.9,"AR",1,1237773.0,862.0,3,307858.0,0.0,0.0,0,0.2488941455715364,6.910000000000004
"H8MA03114","MA",3,"Republican",32.38,33.5,"MA",3,2636059.0,0.0,3,424578.0,0.0,0.0,0,0.16106543897537953,1.1199999999999974
"H8TX17149","TX",17,"Democrat",37.49,41.3,"TX",17,1191849.0,862.0,3,24179.0,0.0,0.0,0,2.0633665657481152e-2,3.809999999999995
"H0WA02080","WA",2,"Democrat",76.98,71.3,"WA",2,999976.0,0.0,2,312560.0,2488.0,0.0,0,0.315055561333472,-5.680000000000007
"H8OH15134","OH",15,"Democrat",41.12,39.7,"OH",15,7191774.0,862.0,3,787834.0,141947.0,0.0,0,0.1293283853096417,-1.4199999999999946
"H8TX16133","TX",16,"Other",26.85,27.0,"TX",16,3666025.0,0.0,3,16731.0,0.0,0.0,0,4.563798664766334e-3,0.14999999999999858
"H4CA12055","CA",17,"Democrat",79.62,75.3,"CA",17,1802299.0,0.0,2,137703.0,1222.0,0.0,0,7.708210457865204e-2,-4.320000000000007
"H2UT01094","UT",1,"Republican",62.0,61.6,"UT",1,1023832.0,862.0,2,475349.0,0.0,0.0,0,0.4647348379125866,-0.3999999999999986
"H8MI02113","MI",2,"Democrat",40.77,43.0,"MI",2,2967380.0,862.0,3,635474.0,219.0,0.0,0,0.214310019196548,2.229999999999997
"H0GA07133","GA",7,"Republican",52.93,50.1,"GA",7,4274829.0,862.0,2,368942.0,0.0,0.0,0,8.648987964752364e-2,-2.8299999999999983
"H6AL04098","AL",4,"Republican",75.88,79.9,"AL",4,1580477.0,862.0,2,532205.0,0.0,0.0,0,0.3370984969067354,4.02000000000001
"H8OH05036","OH",5,"Republican",60.38,62.3,"OH",5,1633498.0,1276.0,3,458150.0,1039.0,414.0,0,0.2811520124494273,1.9199999999999946
"H8VA01147","VA",1,"Republican",59.28,55.2,"VA",1,2004733.0,5862.0,2,565101.0,0.0,0.0,0,0.2839771311477448,-4.079999999999998
"H8MO01184","MO",1,"Republican",20.25,16.7,"MO",1,846674.0,0.0,3,0.0,0.0,0.0,0,0.0,-3.5500000000000007
"H8SC07063","SC",7,"Democrat",40.25,40.4,"SC",7,1173208.0,862.0,2,8480.0,0.0,0.0,0,7.95693612816953e-3,0.14999999999999858
"H2IL02172","IL",2,"Democrat",81.26,81.1,"IL",2,808942.0,0.0,2,119339.05,0.0,0.0,0,0.1475248534505564,-0.1600000000000108
"H2IA01055","IA",1,"Republican",44.8,45.9,"IA",1,6429515.0,3604248.0,3,1226953.0,580411.0,3092824.0,0,0.20561338751971717,1.1000000000000014
"H2IL13120","IL",13,"Republican",52.3,50.4,"IL",13,6997408.0,7218950.0,2,1737133.0,66342.0,6179959.0,0,0.19994333288455454,-1.8999999999999986
"H8NC01104","NC",1,"Republican",28.14,30.2,"NC",1,887816.0,0.0,2,18280.0,0.0,0.0,0,2.0589851951305225e-2,2.0599999999999987
"H6KS01179","KS",1,"Republican",70.5,68.4,"KS",1,936523.0,375427.0,2,87111.0,0.0,374565.0,0,6.705514691870879e-2,-2.0999999999999943
"H2TX33040","TX",25,"Republican",55.96,53.5,"TX",25,2051671.0,862.0,3,602149.0,1335.0,0.0,0,0.29422913054260275,-2.460000000000001
"H6CA17141","CA",17,"Republican",20.38,24.7,"CA",17,1802299.0,0.0,2,141.0,0.0,0.0,0,7.823341188115846e-5,4.32
"H4PA21069","PA",16,"Democrat",42.22,47.3,"PA",16,2771852.0,951.0,3,868608.0,1429454.0,89.0,90000,0.8614001788082313,5.079999999999998
"H8KS04187","KS",4,"Republican",56.54,59.8,"KS",4,1422534.0,155000.0,2,3077.0,0.0,0.0,0,0.100205130285623,3.259999999999998
"H8CA37293","CA",37,"Republican",10.06,10.9,"CA",37,1020056.0,0.0,2,4599.0,103.0,0.0,0,4.609550848188727e-3,0.8399999999999999
"H6WI03099","WI",3,"Democrat",62.21,59.7,"WI",3,2101153.0,862.0,2,774764.0,78.0,0.0,0,0.36902876525619466,-2.509999999999998
"H8TX06233","TX",6,"Republican",55.35,53.1,"TX",6,1279270.0,0.0,3,174326.0,58357.0,0.0,10000,0.1897042844747395,-2.25
"H0CT03072","CT",3,"Democrat",70.01,64.4,"CT",3,1270714.0,0.0,2,273728.0,1424.0,0.0,125,0.2166317519127042,-5.609999999999999
"H8FL15230","FL",15,"Republican",53.47,53.0,"FL",15,2020197.0,2232344.0,2,411347.0,129107.0,1220235.0,20800,0.3699818532025911,-0.46999999999999886
"H8CA15117","CA",15,"Republican",23.01,27.0,"CA",15,2337495.0,0.0,2,40413.0,0.0,0.0,0,1.7289020939082224e-2,3.9899999999999984
"H8ID01124","ID",1,"Republican",56.54,62.7,"ID",1,1990745.0,0.0,2,207413.0,13849.0,0.0,0,0.11114532499139769,6.160000000000004
"H8CA46120","CA",46,"Republican",27.86,30.9,"CA",46,728418.0,0.0,2,0.0,0.0,0.0,0,0.0,3.039999999999999
"H4CA31105","CA",38,"Republican",28.39,31.1,"CA",38,1674104.0,0.0,2,0.0,0.0,0.0,0,0.0,2.710000000000001
"H8VA04026","VA",4,"Republican",33.55,36.0,"VA",4,1017482.0,0.0,3,73137.0,0.0,0.0,0,7.188038707318656e-2,2.450000000000003
"H8LA04282","LA",4,"Democrat",35.86,33.6,"LA",4,863353.0,862.0,3,13166.0,0.0,0.0,0,1.573335339007076e-2,-2.259999999999998
"H8NC06079","NC",6,"Democrat",44.31,43.4,"NC",6,889576.0,862.0,2,123746.0,370.0,0.0,0,0.14035564519932886,-0.9100000000000037
"H6CA24303","CA",24,"Democrat",59.0,58.1,"CA",24,3692191.0,117588.0,2,1180751.06,94503.0,117588.0,0,0.3347317679056974,-0.8999999999999986
"H6RI02284","RI",2,"Republican",31.39,36.4,"RI",2,804551.0,0.0,2,0.0,0.0,0.0,0,0.0,5.009999999999998
"H0MO06073","MO",6,"Republican",63.39,65.4,"MO",6,2149962.0,862.0,3,832298.0,166.0,0.0,0,0.38724460950779793,2.010000000000005
"H2GA02031","GA",2,"Democrat",64.85,59.6,"GA",2,1134186.0,862.0,2,409145.0,67.0,0.0,0,0.36128339946856874,-5.249999999999993
"H8FL08102","FL",8,"Democrat",40.57,39.5,"FL",8,1014069.0,862.0,2,113863.0,0.0,0.0,0,0.11303724095529646,-1.0700000000000003
"H8IL16120","IL",16,"Democrat",40.86,40.9,"IL",16,2783937.0,862.0,2,95628.0,0.0,0.0,0,3.46488202559682e-2,3.999999999999915e-2
"H0TN04195","TN",4,"Republican",58.93,63.4,"TN",4,630423.0,862.0,4,28959.0,5441.0,0.0,0,5.494718444653894e-2,4.469999999999999
"H2PA04135","PA",10,"Republican",53.25,51.3,"PA",10,3664920.0,3011642.0,2,633182.0,588395.0,997021.0,32384,0.489560645134427,-1.9500000000000028
"H2CA52089","CA",52,"Democrat",64.55,63.8,"CA",52,2356727.0,0.0,2,925622.0,103.0,0.0,0,0.3928011178214532,-0.75
"H0VA02118","VA",2,"Republican",52.26,48.9,"VA",2,8839510.0,7959460.0,2,1388544.0,978531.0,5448439.0,95000,0.2960357688596384,-3.3599999999999994
"H6CO03139","CO",3,"Republican",50.54,51.5,"CO",3,3156402.0,2162.0,2,1286440.0,1473.0,0.0,0,0.4084371885451743,0.9600000000000009
"H6DE00214","DE",0,"Republican",38.5,35.5,"DE",0,1012982.0,0.0,2,0.0,0.0,0.0,0,0.0,-3.0
"H8PA08174","PA",1,"Democrat",48.23,48.7,"PA",1,1.5688069e7,1.2763149e7,2,7603429.0,585083.0,1.0011158e7,0,0.3845354880764683,0.47000000000000597
"H8SC02106","SC",2,"Democrat",38.03,42.5,"SC",2,1995890.0,862.0,3,88314.0,68.0,0.0,0,4.447873346314415e-2,4.469999999999999
"H8IL06139","IL",6,"Democrat",48.51,53.6,"IL",6,1.2575484e7,1.3448336e7,2,2714723.0,251896.0,3448333.0,0,0.4982597481845478,5.090000000000003
"H6CA31134","CA",31,"Republican",36.97,41.3,"CA",31,3699483.0,0.0,2,613894.0,512.0,0.0,0,0.166078881832948,4.329999999999998
"H0WI07051","WI",7,"Republican",58.83,60.1,"WI",7,3399384.0,862.0,3,1420325.0,0.0,0.0,0,0.4178391798711034,1.2700000000000031
"H2NY22139","NY",18,"Democrat",60.1,55.1,"NY",18,4470063.0,0.0,2,2859754.0,72.0,0.0,0,0.6397730859721664,-5.0
"H8NJ02232","NJ",2,"Republican",42.04,45.2,"NJ",2,3681003.0,39917.0,2,94440.0,0.0,39917.0,0,2.5380819797254442e-2,3.1600000000000037
"H8KY04169","KY",4,"Democrat",34.62,34.6,"KY",4,347162.0,862.0,3,12849.0,0.0,0.0,0,3.815828793416546e-2,-1.999999999999602e-2
"H4MA06090","MA",6,"Democrat",67.33,65.2,"MA",6,3565964.0,0.0,3,735749.0,36.0,0.0,0,0.20633550983689122,-2.1299999999999955
"H8KS03155","KS",3,"Democrat",45.47,53.3,"KS",3,1.1154896e7,7674404.0,3,3020564.0,1397698.0,2291436.0,105000,0.3831659169485854,7.829999999999998
"H8OH06133","OH",6,"Democrat",32.52,30.7,"OH",6,1729544.0,862.0,2,22897.0,0.0,0.0,0,1.3730303755303668e-2,-1.8200000000000038
"H8UT02255","UT",2,"Democrat",35.87,38.9,"UT",2,1256721.0,862.0,3,316595.0,10.0,0.0,0,0.25209946381272647,3.030000000000001
"H2TX01062","TX",1,"Democrat",27.07,26.3,"TX",1,787964.0,14422.0,3,5276.0,0.0,0.0,0,1.5562335334863769e-2,-0.7699999999999996
"H8TX22313","TX",22,"Democrat",41.84,46.5,"TX",22,2868105.0,64053.0,2,513038.0,80221.0,0.0,0,0.22417345859261337,4.659999999999997
